# ELektron2 Java Simulation Results
# Date: 2026-03-07 22:17:07
# Integrator: DormandPrince853 (commons-math3)
# DP853 minStep: 1.0E-10  maxStep: 10.0  absTol: 1.0E-12  relTol: 1.0E-12
# Java: 25.0.2  OS: Windows 11 amd64
# Cores: 24
# Total time: 48468 ms
# Total simulations: 24
# startEnergy: 5000.0 eV
# startPos: -14663.993697025551 (reduced)
# detectionDistance: 14663.993697025551 (reduced)
# rangeMin: 1.0E-13 m
# rangeMax: 1.0E-12 m
# spin: 1
# Z: 6.0
# alpha: 0.0072992700729927
# reducedBohr: 274.49813790303745
# zitterRadius: 1.93079634E-13 m
# atomCount: 30
# atomSpacing: 735.4478411741759 (reduced) = 1.42E-10 m
# chainHalfLength: 10663.993697025551 (reduced)
# maxTime: 1000000.0 (reduced)
# Summary: isNaN=0 isPos=17 isNeg=7 is120L=0 is120R=0 isRenorm=0
#
# Columns:
# idx qx qy qz rx ry rz vx vy vz ux uy uz energyIn_eV energyOut_eV angle_deg steps apexCharge apexMass v2 u2 |q-r|2 minZdot2 maxZdot2 minXdot2 maxXdot2 minR maxR isNaN isPos isNeg elapsedMs dxZERO_reduced psi0
#
0 24179.409963476566 -1.365705645406474E-10 14663.993697025553 24234.558982634833 -1.3634116941611847E-10 14616.474000195229 0.6839070191611178 -3.862943151433628E-15 0.7163991889080318 0.6527618158027586 -4.031186509900475E-15 0.7575632064848956 5000.0 3191957.7322098087 31.235393683019627 169768 1.0 1.0 0.9809566087259314 0.9999999999897912 5299.535900964847 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 2359 2.4487188925208065 0.7983842967656938
1 -5929.766381224606 1.0047703934278193E-11 -14663.993697025551 -5934.229598000391 1.0033738953651535E-11 -14653.15098389951 -0.7583916603045991 1.2852765335007824E-15 -0.511596599013734 -0.9247210244340793 1.0545110961282088E-15 -0.38064553979040416 5000.0 754258.496547261 247.9827762717934 173197 1.0 1.0 0.8368889905419858 0.9999999999927413 137.4847319212753 1.0 1.0 1.0 0.0 4.0 0.0 0 0 1 2494 -1.040826407970773 4.002708577742876
2 56584.9769098835 7.026438680323341E-11 14663.993697025551 56601.06088879992 7.033465153983962E-11 14639.789222931937 0.8887908082268049 1.103611010123458E-15 0.3978301914279412 0.832880559119373 6.897990890882746E-16 0.5534527751339393 5000.0 1734594.4723731393 14.52858619158603 180524 1.0 1.0 0.9482179620000494 1.000000000062458 844.5509439321825 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 2611 -2.081320638388844 5.841401706270835
3 -12477.940960632364 -7.958686269754092E-13 14663.993697025551 -12469.511436873052 -7.968608423074843E-13 14670.654936540896 -0.41807841924952854 -2.6665907682417898E-17 0.8486226011354718 -0.6200084601427286 -9.414018058767133E-18 0.7845951244492422 5000.0 1065604.0272002341 130.39525043558095 189689 1.0 1.0 0.8949498838001186 0.9999999999580793 115.42898268959564 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 2632 1.4986151669997363 3.5011101159830544
4 15193.559840669177 9.730935786107897E-13 -14663.993697025551 15193.842749409645 9.699406942054354E-13 -14669.989998164463 0.8161989947482504 5.231703546268379E-17 -0.21489610003488654 0.9988888528869518 2.1092635720951368E-16 0.04712811779939631 5000.0 441789.83533132245 316.01611553362255 198747 1.0 1.0 0.7123611328382584 0.9999999999091242 36.03566470394817 1.0 1.0 1.0 0.0 4.0 0.0 0 0 1 2865 -3.759423681325808 1.5588194106643132
5 -2975.0670224185114 -8.996226553475358E-13 -14663.993697025551 -2975.396447086532 -8.998088718559163E-13 -14662.617673983119 -0.2579896443769022 -7.799961126747976E-17 -0.34697656262060317 -0.9725188005910754 -1.581528270912744E-16 -0.23282435911892646 5000.0 55712.30782763802 258.53135549356875 235948 1.0 1.0 0.1869513916137298 0.9999999997022428 2.0019600252051313 1.0 1.0 1.0 0.0 4.0 0.0 0 0 1 3311 2.6847006654375205 2.0480989668416627
6 -7541.088375450583 -1.200037092764586E-12 -14663.993697025551 -7541.0185679697615 -1.2002933648368804E-12 -14662.34108493175 -0.4509112268294142 -7.174434354667483E-17 -0.23922237304184865 -0.9991090537139249 -1.374029480580339E-16 0.042203058388631774 5000.0 83245.61797855691 242.78510620702735 263835 1.0 1.0 0.2605482782445808 0.9999999993504888 2.7359998169576505 1.0 1.0 1.0 0.0 4.0 0.0 0 0 1 3805 3.080378844815725 2.657340106525914
7 14569.418412135892 -1.8237672482055988E-11 14663.993697025551 14572.641200874075 -1.8235734585021077E-11 14662.29595348243 0.3401413537384719 -4.2579324429079375E-16 0.5913003718257667 0.4660772376683053 -4.21103605727691E-16 0.8847440354328188 5000.0 187841.86454241193 45.185361385300084 322904 1.0 1.0 0.4653322702443302 0.9999999997064668 13.268700389172258 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 4992 -3.591648293539302 4.357763520586165
8 -55350.567644142546 1.1806938273256098E-10 14663.993697025551 -55347.319776999095 1.180635994978901E-10 14666.542684618036 -0.7636028905830179 1.628876329629331E-15 0.3494145792181305 -0.6173859623306147 1.022714225517813E-15 0.7866603931275896 5000.0 430114.2995437995 165.16155167591262 326561 1.0 1.0 0.7051799226769235 1.0000000005985532 17.045978728151013 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 5174 1.3250355461213226 0.20154127714967954
9 3128.0457478094518 1.7724981355828767E-13 -14663.993697025551 3128.729127852313 1.7713607981637826E-13 -14663.489809079692 0.08166372966238195 4.616968101930088E-18 -0.10437179353411288 -0.5934621662600912 -1.7300152964934205E-17 0.8048618879874239 5000.0 4547.185583496477 282.0415552397568 386537 1.0 1.0 0.017562436027898087 1.0000000015168005 0.7209113449629165 1.0 1.0 1.0 0.0 4.0 0.0 0 0 1 5726 1.5149657699434145 4.837365114232739
10 20254.131412334067 -1.1195255710047464E-11 14663.993697409169 20256.47209883538 -1.1194131908374882E-11 14661.916389167456 0.4073025936618923 -2.251406440112198E-16 0.5093236845465912 0.6655684872492009 -2.0314347667134865E-16 0.7481604839878325 5000.0 163066.23872713494 35.90454315178633 372537 1.0 1.0 0.4253060184438201 1.0027255210200976 9.794022828516425 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 5877 -3.2032064823605833 2.802503708161291
11 54203.96555183078 6.3421165258920736E-12 14663.993697204196 54204.29906389471 6.3416670432901745E-12 14659.7088343042 0.6904321633542627 8.078702758374505E-17 0.32261513533061786 0.9969845549164498 1.5542591520270286E-17 0.07760023601098813 5000.0 278220.5772063629 15.13806675179579 380159 1.0 1.0 0.5807770977384402 0.9999999993709126 18.47128036855299 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 5880 -4.047424122773378 2.6976007125708086
12 5113.748602158727 -1.4462299152498866E-12 14663.993697025551 5115.941096767931 -1.4461330879045256E-12 14664.026361933595 0.10908826045693008 -3.0853463924367716E-17 0.5405282090048089 -0.01489685872286834 -6.992305734951449E-17 0.9998890357358301 5000.0 101545.60884214065 70.77489435096865 412453 1.0 1.0 0.30407099329946535 1.0000000001845373 4.808099607606107 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 6046 -1.8218160231173832 3.761568606885871
13 -10881.471902118605 -1.8491958347915314E-12 14663.993697025551 -10880.477948996346 -1.8492434305423366E-12 14665.561587144013 -0.20291188875358804 -3.448643266627846E-17 0.4723516409519183 -0.8445862044218116 -2.5675200267124262E-17 0.5354195963141808 5000.0 84754.54754399289 126.57740210143842 440879 1.0 1.0 0.26428930730751843 1.0000000008168826 3.4462222328189753 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 6588 -2.7818377535090733 4.392607964979976
14 -3940.524970389883 -1.2193654354182674E-12 14663.993697386373 -3938.7052942536266 -1.219410964346829E-12 14664.128694978228 -0.06763052346760065 -2.093273533086559E-17 0.43558454045034195 -0.07398438370734028 -4.3768495950425196E-17 0.997259399730045 5000.0 58293.61773359594 105.04125807998709 500761 1.0 1.0 0.19430777958383727 0.9999999993824845 3.3294455906678637 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 7422 -2.4247324967860737 3.8259115760428606
15 -5242.673972630099 2.10824376731122E-14 14663.993697025551 -5241.325002349807 2.1051936792812115E-14 14663.483751217367 -0.07381712210359792 2.962747203950903E-19 0.3570699315334914 0.35360372977723714 -5.242992906014166E-17 0.9353953193317933 5000.0 37780.035946546566 109.67299624631411 603786 1.0 1.0 0.13294790352098973 1.0000000011402008 2.079765544397276 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 8419 -1.9109285230853306 2.1821840916977737
16 -3583.6935927242175 -2.5814358230253078E-14 14663.993697025553 -3583.7093320638533 -2.5758629248977988E-14 14663.05499186084 -0.050882839654336334 -3.673362339059313E-19 0.3610119599557182 0.9998594624781162 -2.2256091221039414E-17 -0.01676471739575663 5000.0 37770.793900138466 103.73317787500302 601860 1.0 1.0 0.132918698602358 1.0000000004563872 0.8814151130721753 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 8695 -1.6560678769030053 1.843425208831734
17 -28323.24876758014 -3.2352775227271246E-13 14663.993697025551 -28323.155834729805 -3.236415718224347E-13 14665.495863124574 -0.35610189052464314 -4.067343132455595E-18 0.31843350906280876 -0.9980917818672307 5.78343164740332E-17 0.061747841219399725 5000.0 70662.26776601905 152.6277257496576 645029 1.0 1.0 0.22820845612927884 1.0000000009261598 2.2651395037231574 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 8946 2.634732956411553 4.754720567892635
18 -27427.561897981985 -6.299769954677899E-12 14663.993697259828 -27426.320245484036 -6.299757076796489E-12 14663.702487769542 -0.30521379378491387 -7.010568462497673E-17 0.28184744822701935 0.22833788263207908 -7.201252167568788E-17 0.9735819487303765 5000.0 50773.72310029825 151.86905942687807 700113 1.0 1.0 0.17259344398866228 0.9999999995385387 1.6265038928954347 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 9311 0.5626633787210236 4.284738440010666
19 -24677.009901627578 5.133255770327351E-12 14663.993697025553 -24675.621574684006 5.133169164588819E-12 14663.974200387649 -0.2647814410034487 5.5081618512405866E-17 0.2717784593505752 0.014041876415299108 -4.6508958813544927E-17 0.9999014075632836 5000.0 41302.619848973496 149.2796493978282 724843 1.0 1.0 0.14397274246683506 0.9999999991402982 1.9278318211372067 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 9506 -2.020992893760209 0.9738502609845557
20 -10007.494185082749 1.4058054622973372E-12 14663.993697025555 -10007.765397946127 1.4058770951858381E-12 14663.191095447013 -0.09361252547180715 1.3151238291404671E-17 0.23701460973126542 0.9473724640916853 -3.211975738375433E-18 -0.3201334324346035 5000.0 17446.446400138117 124.31171983242409 834750 1.0 1.0 0.0649392301512738 1.0000000002815124 0.7177257111390999 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 10432 -1.566768029079507 0.5277796550269267
21 -92351.0462270768 3.8498060868699994E-11 14663.993697025553 -92351.74856760657 3.8497530073440286E-11 14665.904735356564 -0.5494335326897527 2.2904344641182366E-16 0.1506881372640364 -0.938617852818395 3.9691093493955783E-16 -0.3449587342523626 5000.0 110777.87885619444 170.9775927812683 970843 1.0 1.0 0.3245841215560466 1.0000000019664064 4.145349722344385 1.0 1.0 1.0 0.0 4.0 0.0 0 1 0 12036 -1.9856708479392544 0.14810389643598598
22 -125130.97788899265 -1.054320494495061E-12 -11491.136286055767 -125131.96482377901 -1.0542773492820081E-12 -11490.922782254596 -0.12882071606839798 -1.0853868190699707E-18 -8.559739200930903E-4 -0.2114392391884775 6.672376926874272E-17 -0.9773911321058437 5000.0 4293.668943093974 185.2469190778976 5582347 1.0 1.0 0.016595509579726688 0.999999976987745 1.0196241456357877 1.0 1.0 1.0 0.0 4.0 0.0 0 0 1 46585 4.214216009392348 2.725302836854796
23 -130709.20322920759 -8.802534708045858E-13 -8429.11904108954 -130709.05872735711 -8.802068963613255E-13 -8429.973309155248 -0.1345654427623792 -9.062031170224585E-19 0.002296069140021546 0.9859935433254077 -7.678670225375703E-17 0.1667835849027333 5000.0 4691.738435864012 183.68975651878134 5635586 1.0 1.0 0.01811313031933091 1.0000000316723998 0.7506547128796103 1.0 1.0 1.0 0.0 4.0 0.0 0 0 1 48453 4.678425273448575 3.7328041170555424
