# ELektron2 C++ Simulation Results
# Date: 2026-03-07 15:42:50
# Integrator: Boost.Odeint DormandPrince5(4)
# Boost absTol: 9.9999999999999998e-13  relTol: 9.9999999999999998e-13
# Cores: 24
# Total time: 15602 ms
# Total simulations: 1000
# startEnergy: 5000 eV
# startPos: -1000 (reduced)
# detectionDistance: 1000 (reduced)
# rangeMin: 9.9999999999999998e-13 m
# rangeMax: 1e-10 m
# spin: 1
# Z: 6
# alpha: 0.0072992700729926996
# reducedBohr: 274.49813790303745
# zitterRadius: 1.93079634e-13 m
# maxTime: 1000000 (reduced)
# Summary: isNaN=0 isPos=1000 isNeg=0 is120L=0 is120R=0 isRenorm=0
#
# Columns:
# idx qx qy qz rx ry rz vx vy vz ux uy uz energyIn_eV energyOut_eV angle_deg steps apexCharge apexMass v2 u2 |q-r|2 minZdot2 maxZdot2 minXdot2 maxXdot2 minR maxR isNaN isPos isNeg elapsedMs dxZERO_reduced psi0
#
0 119.40145124247998 9.2866459147502643e-18 1000.0029416850908 120.51784235734894 -4.6477268724588052e-17 999.79906222147088 -0.0040709680912295269 1.084575285978582e-22 0.1388142428203086 0.17965242861802647 -6.3448428848338131e-17 0.9837301484222033 5000 5000.0043216197801 83.191056308899149 880423 1 1 0.019285966790975408 1.0000000000231253 1.2878959570443216 0.99999999989148314 1.000000000109583 0.019285950369311921 0.019638670446467735 0.85993716028659672 1.1402430274009907 0 1 0 377 148.80329180255657 1.4982069426569185
1 1161.4284779847846 -5.0913202834974182e-16 1000.0010825220504 1161.0735049892796 -5.3850604176043015e-16 1000.790194944415 0.10585032330094868 -4.8362153323740169e-20 0.089893741040496675 -0.91197667979853114 9.2914852626137014e-17 -0.41024204492269906 5000 4999.7961858321951 40.728767190919854 1113651 1 1 0.019285175621171234 0.99999999991871047 0.74870424266795166 0.99999999988401345 1.0000000001109852 0.019285175621171234 0.041615658063479152 0.80251670250613183 1.208694970110515 0 1 0 480 -10.268318809731005 1.1191456591358224
2 -453.80404181919334 8.5281890077894404e-18 1000.0008912947491 -452.93192954057349 -8.648912606464675e-17 1000.6738944827472 0.00034408768956648527 3.3962653398979999e-24 0.13887344817104086 -0.61093482782726782 -2.9370011328781334e-18 0.79168089291555965 5000 5000.0006944335519 114.40871985376839 881133 1 1 0.019285953003252882 1.0000000000599112 1.213513117575143 0.99999999986728416 1.0000000001313467 0.019285950366789789 0.019307406407630671 0.86105369953567679 1.1389571458363958 0 1 0 373 -456.14150824431584 0.055981348431085126
3 -149.62336004209169 9.1231447875535614e-18 1000.0004622657256 -149.47436395467545 -6.1075873988318259e-17 1000.987561451514 0.0031602843834730504 8.5400919699774711e-23 0.13883795559763243 -0.98879908903382585 6.0095366534061319e-17 0.14925267653906352 5000 5000.003932517915 98.509655551499236 879934 1 1 0.019285965311914576 0.99999999992819821 0.9965646366495714 0.99999999988037813 1.0000000001199447 0.01928595036919761 0.019549969263502956 0.8602382677215511 1.1398961964100198 0 1 0 380 -172.20231824785353 2.8777257186057361
4 391.26430068917199 8.5412964470546716e-18 1000.0013910904268 390.4032582806359 6.0441442208001042e-17 1000.0147105694741 -0.0005145144409802098 5.2082118294282906e-24 0.13887292615136132 -0.015467165816856629 7.1318926454412351e-17 -0.99988037626906179 5000 5000.0010468729006 68.631394650774311 881193 1 1 0.019285954342951432 1.0000000000663667 0.74157143781972978 0.99999999992229227 1.0000000000779077 0.019285950367361731 0.01931967622102878 0.86101214220905875 1.1390050610710631 0 1 0 370 395.10544031577092 3.0423968686733192
5 513.09952753720097 8.5170207513066607e-18 1000.0012661532069 513.71254775179739 -8.2944418345611575e-17 1000.8734339949241 -0.00023768610570031894 1.8557877223409046e-24 0.13887366782581587 -0.81812748051626527 2.3114004479853704e-17 0.57503689069059905 5000 5000.0004594633965 62.837691595163129 881204 1 1 0.019285952110079888 1.0000000000310039 1.1364705276295017 0.99999999971232267 1.000000000288493 0.019285950366311467 0.019300119967600161 0.86107821349762748 1.1389289964346214 0 1 0 374 514.94920085014576 0.56900888908673963
6 -214.38687898587202 4.1453582982508156e-17 1000.000801618287 -215.0820249007003 4.834193910073667e-17 1000.5824616031683 -0.03334634236312832 4.4569361223098857e-21 0.13481053042551983 -0.64172735736848441 9.2650903392484093e-17 -0.76693285159967928 5000 4999.9756128264717 102.10028938636813 892942 1 1 0.019285857662608975 1.0000000000579541 0.82155618091456961 0.99999999988380162 1.000000000118898 0.019285857662608975 0.023418825431638465 0.84778025978196547 1.1543463010550008 0 1 0 384 32.144607570938682 4.903036675890049
7 313.03010098997356 8.5831325078785023e-18 1000.0011895894185 314.08921161601455 -8.0289330049570581e-17 1000.3897463233927 -0.0008813819509624559 1.0990121031546086e-23 0.13887109130405975 -0.34442355260013224 -2.8416812183051893e-17 0.93881436739230695 5000 5000.0017022347656 72.618328607466651 880951 1 1 0.019285956834123982 1.0000000000079134 1.2726916537096891 0.9999999999378294 1.0000000000607665 0.019285950368040837 0.019347836467365525 0.86091683759396209 1.1391147427290711 0 1 0 370 319.50936810675415 3.165552690164497
8 -471.81010889847391 8.5247107994526281e-18 1000.0010871321299 -471.69785228082429 6.2884589783528208e-17 999.0108217240562 0.00030727977351345011 2.9165148901988346e-24 0.13887353339887964 0.99363601039421945 -5.9201578269359677e-17 0.11263870958189776 5000 5000.0006145370908 115.25838811619558 881209 1 1 0.019285952699548952 1.0000000000484166 0.99322712663349788 0.99999999994015176 1.0000000000614047 0.019285950366669722 0.01930484780866671 0.86106238099847976 1.1389472804120522 0 1 0 397 -473.88276532834192 3.2018507529776987
9 -281.25725742653583 8.630917131705006e-18 1000.0017587780862 -280.28141348479147 -8.4562255202582205e-17 1000.5424545738592 0.0011134757094659357 1.7564935745043424e-23 0.13886942914417977 -0.4846564778317507 -1.5763887152032668e-17 0.87470457789311218 5000 5000.002056032401 105.70899690256287 881420 1 1 0.019285958178985936 1.0000000000914457 1.2446233422057535 0.99999999982202747 1.0000000001767462 0.019285950368267645 0.019366565451588047 0.86085424056862925 1.1391867649399126 0 1 0 381 -289.12730750229377 1.3100857696328601
