# ELektron2 C++ Simulation Results
# Date: 2026-03-11 15:40:32
# Integrator: DP853 (self-contained)
# DP853 absTol: 9.9999999999999998e-13  relTol: 9.9999999999999998e-13  minStep: 1e-10  maxStep: 10
# Cores: 24
# Total time: 1587502 ms
# Total simulations: 10000
# Detected: 355
# Detected ratio: 3.5499999999999998%
# Detector: 1 m, 100 mm x 100 mm aperture
# startEnergy: 5000 eV
# startPos: -14663.993697025551 (reduced)
# detectionDistance: 14663.993697025551 (reduced)
# rangeMin: 9.9999999999999998e-13 m
# rangeMax: 1e-10 m
# spin: 1
# Z: 6
# alpha: 0.0072992700729926996
# reducedBohr: 274.49813790303745
# zitterRadius: 1.93079634e-13 m
# atomCount: 30
# atomSpacing: 735.44784117417589 (reduced) = 1.42e-10 m
# chainHalfLength: 10663.993697025551 (reduced)
# maxTime: 1000000 (reduced)
#
# Columns:
# idx qx qy qz rx ry rz vx vy vz ux uy uz energyIn_eV energyOut_eV angle_deg steps elapsedMs dxZERO_reduced psi0 xDet_mm yDet_mm
#
11 638.91916967426221 1.1171015994819222e-16 14663.995146059495 639.42829147750729 1.3813907951434464e-16 14663.069154583001 0.0057967503759604041 5.6140404172456147e-22 0.13875283077677827 0.87628523325281704 -7.4483552777975015e-17 0.48179268347800974 5000 4999.9999999817037 87.505166038302107 1198235 5542 503.26732975258568 2.5537406261422766 41.777528743078811 4.0460727077181781e-18
12 -1322.6679506081728 9.7316203560240941e-17 14664.013263067958 -1323.1659010141796 8.0250574007063964e-17 14664.782905749504 -0.0065517771836808769 4.4483600641140699e-22 0.13871922928151298 -0.83959686414146162 9.3128837903002754e-17 -0.5432100003344188 5000 4999.9999982009867 95.154030491779324 1199129 5784 176.45241636167324 4.1864399751291694 -47.230490088615475 3.2067364323994987e-18
13 -491.30707874532436 8.2289766141570521e-17 14663.994299333124 -490.19601356339018 -1.5162071073007406e-19 14664.227578475724 -0.0012207219783278013 3.3118246635075004e-22 0.13886849967275242 -0.20547965515869976 -3.9476960613299425e-17 0.97866138794138402 5000 4999.9999999868096 91.91893801097072 1197415 5956 -395.09869927828589 4.5812069018679997 -8.7904887084145606 2.3848638613594225e-18
14 -516.13654202340388 4.4149563767230471e-17 14664.001043304846 -516.28711471373708 -5.3913952274739244e-18 14664.95120995326 -0.0023332245150447179 2.1552897461154878e-22 0.13885426324412931 -0.98767531591836799 7.8583060943176893e-17 -0.15651668034411631 5000 4999.9999984603674 92.015837450901699 1198106 5910 472.72561980953901 2.2037214640030873 -16.803405675362765 1.5521955867686419e-18
15 -215.75439208843954 1.7921180057695808e-17 14663.998011749189 -216.46960303913943 9.3808280125059738e-17 14663.479876121362 0.0033809821173311685 3.6220103969517479e-22 0.13883270264438236 0.58667637005896101 2.3088687627991522e-17 -0.80982148483055438 5000 5000.0000000161972 90.842943661210029 1197505 5788 -430.97462776528852 1.3685653079079425 24.352922999644385 2.6089028938876651e-18
16 -679.77445693419429 6.3489943791930553e-17 14664.014164606471 -680.25084298197737 4.4291123203872189e-17 14664.796014280915 -0.0012678269280268551 1.5141264625672769e-22 0.13886807758519254 -0.85396680996886032 9.297223642863801e-17 -0.52032748256868266 5000 4999.9999983601783 92.654139840930469 1197994 5631 209.49300207050001 1.0893488948426917 -9.129721891981049 1.0903344302713439e-18
17 523.69377228542544 -4.9628900414948126e-18 14664.012242500847 524.70229007646424 -3.6207609440607367e-17 14663.519636302544 0.0033801095876435294 -1.7612196290739875e-22 0.1388327239110238 0.43888871333200657 -7.3694260378020474e-17 0.89854142695233952 5000 5000.0000015309515 87.954673266047536 1198123 5565 -500.37473188895854 1.6234060429341319 24.346634513991098 -1.268591135763303e-18
18 291.55717961307084 1.0475256660241074e-13 14664.110400390258 293.83744728811359 1.0501185465945068e-13 14663.11087021773 0.0049518405427179234 1.7505845553073813e-18 0.65831580837189496 0.40146367614905271 1.4733213982075592e-17 0.91587494585109297 5000 167866.27474543694 88.860974533327479 440797 2217 190.4770825850799 2.1919382459130463 7.5219833395228681 2.6591865682776421e-15
19 -767.76477872358635 1.2209841682835573e-16 14664.012725176895 -767.57288265696093 4.9085724313951262e-17 14665.003198605296 -0.0015443520793994342 2.7511295198729299e-22 0.13886527761515002 -0.98174441564824899 5.6830159376613282e-17 0.19020489370017474 5000 4999.9999965584711 92.997102670574492 1198142 6179 42.332997813016391 6.2385165531065514 -11.121225593048807 1.9811500521371408e-18
20 -883.5373992189601 9.4020196497463138e-17 14664.019297141478 -883.02273737894814 5.590511605146268e-18 14664.939855224959 -0.0026990878209213385 2.9243145996870685e-22 0.13884763332798286 -0.87284965986225638 3.1678490001088571e-17 0.48798921031740006 5000 4999.99999797088 93.448020426553555 1198237 6259 96.997932109317532 5.4910747814047154 -19.439206533291152 2.1061321173399594e-18
21 -928.65213095171941 6.2806429155938965e-17 14664.016595249617 -928.81901767881061 1.4429675843599795e-17 14664.964771360737 -0.0054789179687240392 3.3263065894662251e-22 0.1387657443869271 -0.98486140336979344 7.9242293028160521e-17 -0.17334363829464533 5000 4999.9999983705038 93.62362438436611 1198673 6142 374.82483763446015 1.2353724184784594 -39.483216790499192 2.3970660800776069e-18
22 -234.99644725818223 1.2630705322877925e-17 14664.012533119596 -235.6344820594463 1.2759505604771816e-17 14664.641284820264 -0.0057170888115816703 5.4041649706413253e-22 0.13875613590389854 -0.70190620643107393 9.5267078553885717e-17 -0.71226938493890868 5000 4999.9999978693295 90.918108339920963 1197320 5801 335.67253771952693 1.8517487286861856 -41.202421603476211 3.8947214373166241e-18
23 1422.5192238268949 1.3062370532183406e-16 14664.008299507404 1421.8817429775427 2.0869180887487822e-16 14663.378143684358 0.0064876841385864414 4.9250390909733961e-22 0.13872224165664521 0.70300903346454369 1.0055190697166185e-17 -0.71118091757929136 5000 5000.0000032008129 84.459214999744333 1199265 5409 -41.775783565027623 0.0070754792146157618 46.767440181973605 3.5502879943098669e-18
24 1009.6349630969065 8.4478369279367062e-17 14663.995665793103 1010.5453459657306 6.8036033277768785e-17 14663.3617388285 0.003549729802418751 1.8797591200290846e-22 0.13882849057086921 0.5714393176579593 -7.6985501991555398e-17 0.82064432446085134 5000 5000.0000032348526 86.061327793898343 1198445 5275 -42.292054041794962 5.7595942037893506 25.56917379006353 1.3540153842337603e-18
25 756.07422140470283 -1.0743804314692859e-17 14664.010013281468 755.21985114155086 4.8850859558389996e-17 14663.892230234915 0.0030402479062831365 -1.3930385551505129e-22 0.13884058218628276 0.13656784368427863 6.1746061009443522e-17 -0.99063071998091778 5000 5000.0000014726311 87.048451581946225 1198170 5349 -335.49981505050687 0.082921383130620654 21.89740102215956 -1.003336728508866e-18
26 846.12427457876856 -1.0291759109731712e-17 14664.00362590767 845.60527734670848 6.8003165693634774e-17 14663.252514799393 0.0056942613133158107 -1.9195695204318758e-22 0.13875707462037024 0.82270588223695218 -6.2142106964312364e-18 -0.56846726178474272 5000 5000.0000014593552 86.697651180657132 1198585 5542 -427.12066929258833 2.0559946788796863 41.037628739975361 -1.3834029909348301e-18
27 854.33880445861337 -1.1087091631047851e-17 14664.002262520482 855.39756979645699 -9.9705374612046087e-17 14664.386738595766 0.0033626538722188416 -1.348360727912257e-22 0.1388331477999396 -0.34132785141590338 -2.8496553279798094e-17 0.93994430597443468 5000 5000.0000014585612 86.665662272208522 1198228 5529 -265.86408171605268 0.59005390615489584 24.220828566564453 -9.7120950527986498e-19
28 1209.9355488688707 1.6454799720377793e-17 14664.006724689561 1210.132130691891 6.5994507103075862e-17 14663.0127684215 0.0052466389443927113 -2.2010700749728392e-23 0.13877472086083423 0.98099778486149047 -6.314678026110416e-17 0.19401892899818474 5000 5000.0000017508464 85.283177261248056 1198753 5706 -96.873347463052596 1.9500799892859617 37.806878023945977 -1.5860742225380597e-19
29 362.49103223141213 -3.3185776973380221e-18 14663.99662436074 362.51124706613297 -6.5495624378831254e-17 14664.982054464832 -0.0021477542101972099 -4.9084977011216243e-24 0.13885725591866793 -0.99978965909802275 6.8391884394380162e-17 0.02050940250544378 5000 5000.0000015388941 88.583948300594557 1197686 5799 -290.91359682323241 5.0601874021815227 -15.467353117327924 -3.534923449730744e-20
30 193.19990118497935 1.5290875434962982e-16 14664.003218525428 192.50442464792471 2.2912601553058791e-16 14663.459808932628 -0.0028552120458614581 -3.5250075203894473e-21 0.13884451063644718 0.61569227141980798 1.9751618717782241e-17 -0.78798669322023496 5000 5000.0000016155964 89.245165297281702 1195954 5577 -239.9500491191591 4.602399996970485 -20.564097440896269 -2.538816626045366e-17
31 595.97149233168341 -6.6637693623414172e-18 14663.997692614184 596.02153470128087 -7.0577589995930632e-17 14664.980557968795 0.0035841774436281859 -1.7105421811336431e-22 0.13882760547300746 -0.99870635702327426 6.680655144347584e-17 0.050848911007818673 5000 5000.000001514386 87.672676313255977 1198180 5127 -472.8181303403428 3.1740981560948809 25.817469309625633 -1.2321340379714518e-18
32 690.86150509259824 -6.2806200347991603e-18 14663.99710777874 690.49614406366379 6.9419037464388159e-17 14663.136112973772 0.0061363799706009685 -2.1305055274658308e-22 0.13873822548279821 0.92054698717350925 -2.3190785379092526e-17 -0.39063185160318259 5000 5000.0000014994084 87.302631712550152 1198511 5302 -500.24103842740357 1.919501108452091 44.229915362163851 -1.5356297949262632e-18
33 -31.252493790336867 -3.3209318188390527e-17 14664.007279757714 -31.570164881813646 4.055309585901577e-17 14663.129890019722 -0.00397538194579658 -1.5529754830262363e-21 0.13881695398369928 0.94026739308048668 -2.8103752105494814e-17 -0.34043681622622418 5000 5000.0000029905632 90.122110774235367 1197194 5657 -57.968179658336574 5.128621089877015 -28.63758231046759 -1.1187217688183794e-17
34 -479.80048609331635 4.2299895103960958e-17 14664.0148330681 -479.78023918107169 -1.9881546854996214e-17 14665.00027243707 -0.0021532790071595582 2.1239373613046367e-22 0.13885717031267519 -0.99978899688052048 6.8386596542970895e-17 0.02054174143045142 5000 4999.9999984652468 91.874025584116296 1198076 5670 486.75963490746057 3.7835770497466874 -15.507150277589966 1.5295842170209909e-18
35 1095.8092501830879 -1.3247878073490837e-17 14664.011313478779 1095.5298199264455 -5.1506892487824619e-17 14664.905111810154 0.0061385981623465705 -1.7503999155749541e-22 0.13873812735329397 -0.95444401309909699 8.5883617108788314e-17 -0.29839005724094481 5000 5000.0000014042116 85.726355872095453 1198817 5635 -313.65724902223678 1.1499955493232914 44.245934981627279 -1.2616574469955144e-18
36 1046.2646090309131 -1.2627872323607025e-17 14663.998664976594 1045.4731404273487 1.3669129231342037e-17 14664.356322316731 0.0067097323346375732 -1.922881334660778e-22 0.13871167889162947 -0.41179701379762063 9.0667857882012481e-17 -0.91127559990749174 5000 5000.0000014145371 85.918907670959854 1198888 6348 -374.88518693461316 0.26092084496398893 48.371790956979552 -1.386243285371131e-18
37 856.46573213190288 -1.083028792410643e-17 14664.020940078924 856.30807104665632 5.7721034211514792e-17 14663.069938759834 0.005411139343806012 -1.858290554151792e-22 0.13876840396896847 0.98653472027249733 -4.1340617014356824e-17 -0.16355196462113833 5000 5000.0000014556108 86.657384285444962 1198550 5518 -410.57790136734661 2.2884470886507384 38.994030262220612 -1.3391308835456123e-18
38 -608.73684445643335 8.894743233792525e-17 14664.005840186344 -607.6353355036274 3.7578473234586113e-17 14663.746135891632 -0.0068795207259892402 9.8712669024584198e-22 0.13870336174031886 0.22947947521068701 -6.606244313830648e-17 0.9733135001161749 5000 4999.9999999802285 92.377115659701744 1198112 5807 -515.12900487260379 3.2375717526816552 -49.598803083584329 7.1168187840605166e-18
39 847.4747701385312 -1.1147937450820977e-17 14664.02365029244 848.44334010935916 -1.0432829776532271e-16 14664.570812643662 0.0049377023113485602 -1.7706292661259259e-22 0.13878605645013889 -0.49185950917529553 -1.4911084741110254e-17 0.87067458104836848 5000 5000.0000014565185 86.692396514969488 1198473 4927 -393.24742146483527 5.4229704269838201 35.577798214350942 -1.2757976639836674e-18
40 -264.20198160369426 3.3420957203889932e-17 14664.004648675509 -263.39627677384487 2.9840835203838828e-17 14663.265570594749 0.0010006384018752478 7.7596171399553679e-23 0.13887025988523757 0.67598070434231305 -7.8328168662958732e-17 0.73691932178362474 5000 4999.9999984860106 91.032188764409781 1197843 5464 513.43450556266964 2.8599715646974211 7.2055629672053305 5.5876738088975406e-19
41 581.40673548203131 -7.6276069426128226e-18 14664.022345324865 582.53619935438928 -6.8348542754113145e-17 14663.886240555332 0.00050653004321577454 -8.0129300006521953e-23 0.13887294119665805 0.11963835815360664 -6.0130829028758621e-17 0.9928175375929722 5000 5000.0000015088262 87.72949657581205 1197851 5998 -265.9972016504193 4.1901008125323074 3.6474351219974315 -5.7699721281952836e-19
42 -1134.1343027088469 9.6691916610787346e-17 14664.007126275243 -1133.0363179458916 4.6436294376488696e-17 14663.732710173368 -0.0048949758810236084 3.9445328170492413e-22 0.1387875699321896 0.24246902198991949 -6.6525548325077737e-17 0.97015914839924033 5000 4999.9999981580977 94.422529659332838 1198677 7060 139.79995842818786 2.6579646819400256 -35.269555360146818 2.8421369572048172e-18
43 -913.28619818138282 5.9595622048700931e-17 14663.99394164048 -914.09829168114402 1.2793175885040626e-16 14663.692557259506 -0.0060655646618427922 3.4828286996929132e-22 0.13874133948734535 0.34793254196889545 4.4828594525034386e-17 -0.93751957003062736 5000 4999.9999983820771 93.563827435730772 1198758 6811 410.3951367989776 1.356683121576223 -43.718510173357778 2.5103034989874692e-18
44 -844.81734097496189 6.9428050132588001e-17 14663.994575430272 -843.77303779549504 -2.0700151100972933e-17 14664.41832775072 -0.0030621291998861595 2.4955156986126862e-22 0.13884010127498447 -0.37599937206548922 -2.5878300855484694e-17 0.92661991804530053 5000 4999.9999983491725 93.297261265807435 1198254 5827 238.82114906546454 4.2763755941029995 -22.055077544356983 1.797402678113946e-18
45 -177.51758337996375 4.408258578477846e-17 14664.001911588266 -177.80145364683693 6.124507958114884e-18 14664.89450732904 0.0052339823831240922 -4.3470203927204892e-22 0.13877519876836528 -0.95296817574788439 8.6028327492736866e-17 -0.30307038056604013 5000 5000.0000003226651 90.693569980250246 1197155 5187 -101.91410630231812 0.66729505210998508 37.715545930222895 -3.1324187832555432e-18
46 568.3861869092234 -7.540661844623237e-18 14664.010533147391 567.77096104567192 -1.0031655091775593e-17 14664.659346204096 0.0017821100321249795 -1.2293119493937406e-22 0.13886242995548745 -0.72563942796551251 9.5710130391212573e-17 -0.68807515575602329 5000 5000.0000015124569 87.780291054024573 1197996 5950 -410.74518539033738 1.9059354879325421 12.833637094613982 -8.8527325194280281e-19
47 -185.29875691158273 -5.8325890170939545e-15 14664.062483038309 -184.56404170362205 -5.7694751140145062e-15 14662.928193613667 0.0013826413041623531 4.7211825463030433e-20 0.51193009927896038 0.83931248290048777 -1.2982463254675492e-17 0.54364929507716842 5000 83859.762563931261 90.723965252194276 619968 2776 179.27542110501517 1.8261635086044634 2.7008400289605277 9.2223187363913559e-17
48 -849.06566571092742 1.0551042013503667e-16 14664.010729297346 -848.5637112102919 1.7303629005083319e-17 14664.938968561139 -0.0052723043359586622 7.936239826588246e-22 0.13877374813087456 -0.87962581306218091 3.2608314153988602e-17 0.47566630027993018 5000 4999.9999999322326 93.313801669431285 1197442 5167 -318.66565448026631 4.5760071324874332 -37.992087170452905 5.7188336652143655e-18
49 -468.05687565375706 6.9845726054303993e-17 14663.99375711492 -468.55253000429263 5.2513517691424534e-17 14664.764762792724 -0.0060143513770422345 8.8936873836453099e-22 0.13874356900795354 -0.84117458264500944 9.3130319383905858e-17 -0.54076364562840984 5000 4999.9999999977017 91.828191022818032 1197710 6665 -514.34328392353461 5.5524597515746743 -43.348685780870028 6.4101618887542636e-18
50 941.16409211722521 -1.0772259728227359e-17 14664.011787555908 940.79540240020913 6.5060449572950737e-17 14663.152058666768 0.0068334595393653988 -2.0298778849856529e-22 0.13870563867326594 0.9190542506666175 -2.2837163348451049e-17 -0.39413105150902661 5000 5000.0000014402931 86.327685136545711 1198826 5240 -427.05000923108793 0.14105234503413183 49.265910201835773 -1.4634429460847079e-18
51 -1039.2046149350522 1.0482588393896588e-16 14664.012998058755 -1039.0252319278929 3.2428415065416099e-17 14665.006483300167 -0.0039603239074887326 3.8757342369316778e-22 0.13881738432297044 -0.98408721598597104 5.7598411874658945e-17 0.17768610586146236 5000 4999.9999979384293 94.053642060903158 1198487 5747 96.872290737044281 4.7891802152732215 -28.529019811198161 2.7919660464963468e-18
52 -146.52832168320197 -8.9467639417232453e-17 14664.009409959112 -146.88094599690493 -1.4081444365963929e-17 14663.143696746154 0.0034830864923413901 4.726145233788146e-21 0.1388301785136751 0.92611989219762281 -2.4198047785889988e-17 -0.37722930159244489 5000 4999.9999984458445 90.572502019849395 1196331 5516 339.63299002386429 5.5871742858769586 25.088828161366212 3.4042636005993533e-17
53 -1089.8651304845412 1.6072354397125949e-16 14664.015362853912 -1089.3022822751145 1.8143877938539444e-16 14663.12288625709 -0.0041543122718279276 6.0155381302148563e-22 0.13881171434603456 0.84584011505135248 -7.6430371340088111e-17 0.53343650181337421 5000 4999.9999964688332 94.250546149021844 1198623 5731 42.020375279973344 5.0379002598675307 -29.927677872142091 4.3335954451359332e-18
54 -1304.165586173214 -2.5450694837349136e-16 14664.009492035144 -1303.6722710375468 -3.4244682226751377e-16 14664.942724492865 -0.0069204794271207973 -1.3001600223313985e-21 0.138701324149548 -0.88408119315636691 3.3309792581053516e-17 0.4673333325026009 5000 4999.9999981003439 95.082314014981137 1198521 6021 145.06417004806718 0.48582985651401472 -49.894833157173935 -9.3738111752239916e-18
55 138.45974692109471 -2.8646725398811545e-17 14663.998524289151 139.49799301192209 -1.1931980070833011e-16 14664.43743903316 -0.0055233434354531258 9.262979259687681e-22 0.1387639832262724 -0.389381717621474 -2.4909655363523518e-17 0.9210764773679867 5000 4999.999999991348 89.459020445746347 1197075 6371 241.02409569515041 3.039480459831216 -39.803869181577248 6.6753483463956281e-18
56 604.30345977633476 -6.7559041583402818e-18 14664.000017104729 604.96634244193979 5.1282844718203005e-18 14663.152602837617 0.0037111500743804782 -1.7321126318537603e-22 0.13882426925588653 0.78764532686615019 -7.7543564213603112e-17 0.61612891413020976 5000 5000.0000015115493 87.640176115457635 1198197 6914 -472.81263028992248 2.7513689944086788 26.732718236318863 -1.2477016022760834e-18
57 -101.91460072975649 -3.1771892509707575e-17 14664.01169646018 -101.00674751976858 -4.7679150934578242e-17 14663.37404982941 0.0041976110925347251 3.7332737247093033e-21 0.13881041178035933 0.57476189764330243 -7.7059429655123342e-17 0.81832069642778582 5000 4999.9999984103297 90.398198160194468 1197275 5887 502.80229647530564 5.8025624046497652 30.239886465985233 2.6894767307631707e-17
58 -184.18824004552684 4.7382330306008924e-17 14664.018556660305 -183.06300042001644 -1.1069599681747498e-17 14663.850518268975 0.0049863949152366095 -4.9250899762949978e-22 0.13878431550265155 0.14769781741682861 -6.1432989147392661e-17 0.98903253490138987 5000 5000.0000000605614 90.719629057855556 1197121 5478 -180.44016932166107 4.368142382876492 35.929095425349715 -3.5487367275309299e-18
59 -437.05541514861721 1.4672658112935844e-16 14663.999770622824 -436.35980214454662 1.5491399846772006e-16 14663.180248679089 -0.0028758596863922973 1.1654501582344836e-21 0.13884408445694252 0.76238931626552087 -7.8290669124572323e-17 0.64711863694860128 5000 4999.9999984380147 91.707175404423353 1196850 4780 336.07208440849831 3.3644414229952027 -20.712871546818704 8.3939489593156255e-18
60 -330.11206214601708 4.9935157900879101e-17 14664.003671300503 -329.61868959210773 -3.8052357603847022e-17 14664.936877467171 -0.0069158698955427015 1.4880912961000428e-21 0.13870155408877735 -0.88405327851413007 3.3226765221583857e-17 0.46738613632895615 5000 4999.9999998669909 91.28960918531844 1196926 5329 -445.01222082242816 1.9175547428565711 -49.861516988599334 1.0728728354028209e-17
61 1153.8109063596326 -3.23815717650502e-19 14664.007589018254 1154.7797883833759 -9.3485993550886341e-17 14664.554161688249 0.0050484040780785734 -9.2208933781724787e-23 0.13878207371859008 -0.49133744135516527 -1.4965120815189594e-17 0.8709692985536569 5000 5000.0000015278883 85.50105436349422 1198650 6222 -139.93714331928817 2.367782206810308 36.3764853976406 -6.6441530459256464e-19
62 450.01991843401038 1.1064557216053254e-17 14663.996867148289 450.94954381863988 -8.2621530987357681e-18 14663.39237911019 -0.0015373669395096017 -4.123472801795078e-22 0.13886535516582235 0.54513512752360549 -7.6776164773681686e-17 0.83834819178723186 5000 4999.9999997045088 88.24221511411433 1197539 6312 108.37345456597097 4.1905369784037756 -11.070917851855821 -2.9694035613642749e-18
63 -580.49588697654144 6.0222048013409101e-17 14664.004417526543 -581.26951676153124 1.3263939433142703e-16 14663.599383494571 -8.0848821373804715e-05 7.439078910913763e-23 0.13887384138390543 0.46382671076328807 3.5006929128569423e-17 -0.885925947124379 5000 4999.9999983411162 92.266952870852435 1197875 5360 176.95622804673235 3.6762766540103722 -0.58217458787148202 5.356717173502125e-19
64 582.54520493443783 -6.509763026971502e-18 14664.002788445234 582.91506328054868 3.0713936802885994e-17 14663.035776613759 0.0033784656549239287 -1.6746104624363187e-22 0.13883276392530555 0.93401363794874515 -7.0494366452904851e-17 0.35723734667369489 5000 5000.0000015156338 87.725052272816896 1198154 4935 -472.82687129879469 1.7506429400281145 24.334786396254433 -1.20620696087077e-18
65 22.001029817361406 -1.8303073314776369e-16 14664.005750734894 22.052984633470306 -1.2494546724035717e-16 14663.019874533433 -0.00069463845126092416 -7.8288668565134216e-21 0.13887212768113799 0.99861428668634189 -5.5692135740756891e-17 0.052626101670994338 5000 5000.0000015006572 89.914036776236401 1195969 5659 103.15293442474271 1.8340145578510734 -5.0020004939786915 -5.6374644698244662e-17
66 -683.8596863371547 1.0275716750073385e-13 14664.372405637405 -680.3264152515502 1.0308935605308216e-13 14665.334592188436 -0.035405672797434541 5.2996394659354622e-18 0.76093973930189129 -0.26275319779485651 -3.073572054109959e-17 0.96486307697709495 5000 277755.75636394689 92.670002233645434 681404 3112 413.51486445510341 1.9587277291689211 -46.528878659848615 6.9645981044405816e-15
67 -297.66801289020509 6.0858608887644662e-17 14663.994757691769 -298.12446150482845 3.9734444052390441e-17 14664.787137095091 0.0036621476699028352 -4.4612997046863893e-22 0.13882557050223363 -0.86651359443659226 9.2775156580189501e-17 -0.49915347265627819 5000 4999.9999966502637 91.16290131861011 1197811 5322 42.611630990951717 4.3079256211584678 26.379489431623934 -3.2136008435237147e-18
